Product name,Brand name,Package spec,Organic,Package code,Department,Category,Package code type,
Berryoxidant,Suja,72 fl oz (2.12 L),Yes,094922452191,Grocery and Beverages,Beverages,UPC-A,
24 Karat,Suja,12FL OZ (354 ml),Yes,094922452078,Grocery and Beverages,Beverages,UPC-A,
Organic Lemon Love,Suja,16 FL OZ (473ml),Yes,094922394873,Grocery and Beverages,Beverages,UPC-A,
Twelve Essentials,Suja,16 FL OZ ( 473 ml),Yes,094922394897,Grocery and Beverages,Beverages,UPC-A,
Reef,Suja,16 fl oz (473ml),Yes,094922394934,Grocery and Beverages,Beverages,UPC-A,
Organic Lemon Love,Suja,24 FL OZ (710 mL),Yes,859213005353,Grocery and Beverages,Beverages,UPC-A,
Fuel,Suja,16 FL OZ (473ml),Yes,094922394743,Grocery and Beverages,Beverages,UPC-A,
Purify,Suja,16 FL OZ (473ml),Yes,094922394750,Grocery and Beverages,Beverages,UPC-A,
Green Supreme,Suja,16 FL OZ (473ml),Yes,094922394767,Grocery and Beverages,Beverages,UPC-A,
Spark,Suja,16 FL OZ ( 473 ml),Yes,094922394774,Grocery and Beverages,Beverages,UPC-A,
Master Cleanse,Suja,16 FL OZ (473ml),Yes,094922394798,Grocery and Beverages,Beverages,UPC-A,
Glow,Suja,96 fl oz (3qt) 2.83 L,Yes,094922394804,Grocery and Beverages,Beverages,UPC-A,
Fuel,Suja,96 fl oz (3qt) 2.83 L,Yes,094922394811,Grocery and Beverages,Beverages,UPC-A,
Glow,Suja,16 fl oz (473ml),Yes,094922394866,Grocery and Beverages,Beverages,UPC-A,
Red Seedless Grapes,Summertime Fresh,1.8 kg (4 lbs),No,895359250509,Produce,Fruits and Vegetables,UPC-A,
Apricots,Summertime Fresh,1.36 kg / 3 lbs,No,033383136158,Produce,Fruits and Vegetables,UPC-A,
Pluots,Summertime Fresh,1.81 kg / 4 lbs,No,033383164175,Produce,Fruits and Vegetables,UPC-A,
Kiwifruit,Summertime Fresh,1.81 kg / 4 lbs,No,033383838045,Produce,Fruits and Vegetables,UPC-A,
Plum,Summertime Fresh,1.81 kg / 4 lb,No,400000454689,Produce,Fruits and Vegetables,UPC-A,
Sun Chlorella Absolute Dietary Supplement,Sun Chlorella,1000g (35.3 oz),No,029918000049,Supplements,Vitamins and Supplements,UPC-A,
Organic Sun Eleuthero,Sun Chlorella,48g/1.7oz,Yes,029918013964,Supplements,Vitamins and Supplements,UPC-A,
Organic Sun Eleuthero,Sun Chlorella,240g/8.5oz,Yes,029918013971,Supplements,Vitamins and Supplements,UPC-A,
Organic Sun Eleuthero,Sun Chlorella,2.4g/0.08oz,Yes,029918013988,Supplements,Vitamins and Supplements,UPC-A,
Infuse Your Mood Eleuthero Tea,Sun Chlorella,Net Wt. 32g/1.2oz,No,029918025110,Grocery and Beverages,Beverages,UPC-A,
Rice Milk Chocolate Sunflower Butter Cups,Sun Cups,1.5 oz,Yes,095444001409,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Sunflower Butter Cups,Sun Cups,1.5 oz 42 grams,No,095444001416,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Mint Cups Dark Chocolate,Sun Cups,1.5 oz  42 grams,Yes,095444001423,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Caramel Cups,Sun Cups,1.5 oz 42 grams,No,095444001430,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Rice Milk Chocolate Sunflower Butter Cups,Sun Cups,.75 oz (21 grams),Yes,095444001447,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Sunflower Butter Cups,Sun Cups,.75 oz 21 grams,No,095444001454,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Mint Cups Dark Chocolate,Sun Cups,.75 oz 21 grams ,Yes,095444001461,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Caramel Cups,Sun Cups,.75 oz 21 grams,No,095444001478,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Natural Chocolate Sunflower Spread Creamy,Sun Life,12 oz (340 g),No,855881003615,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Natural Maple Sunflower Spread,Sun Life,12 OZ (340g),No,855881003622,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
Natural Sunflower Spread,Sun Life,10 oz. (238g),No,855881003370,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Dark Chocolate Walnut Clusters,Sun Ridge Farms,10 lb box,No,086700002919,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
All Natural Sesame Sticks,Sun Ridge Farms,15 LBS.,No,086700202609,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Coco Mango Pomegranate Chews,Sun Ridge Farms,10 lb,Yes,086700236222,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Sea Salt & Turbinado Dark Chocolate Almonds,Sun Ridge Farms,10 lbs,No,086700226056,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Fair Trade Cocoa Sea Salt & Turbinado Dark Chocolate Almonds,Sun Ridge Farms,10 lbs,No,086700226100,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Coconut Almonds 61% Dark Cacao,Sun Ridge Farms,10 LBs,No,086700226179,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Coconut Almonds 61% Dark Cacao,Sun Ridge Farms,5.25 LBs,No,086700676714,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Cashews Fair Trade Certified Cocoa,Sun Ridge Farms,10 lbs,No,086700226186,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Fair Trade Cocoa Dark Chocolate Coconut Chews,Sun Ridge Farms,10 LBs,No,086700936191,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Raisins Fair Trade Certified Cocoa,Sun Ridge Farms,10 lbs,No,086700226155,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Fair Trade Cocoa All Natural Dark Chocolate Almonds,Sun Ridge Farms,10 lbs,No,086700226001,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Greek Yogurt Odyssey Mix,Sun Ridge Farms,16 lb,Yes,086700061299,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Dark Chocolate Cashews 61% Dark Cacao,Sun Ridge Farms,10 lbs,No,086700226087,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Sunflower Seeds,Sun Ridge Farms,50 lb,Yes,086700020708,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Sunflower Seeds,Sun Ridge Farms,25 lb,Yes,086700020807,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sunflower Seeds,Sun Ridge Farms,50 lb,No,086700021002,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sunflower Seeds,Sun Ridge Farms,25 lb,No,086700021101,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Pumpkin Seeds,Sun Ridge Farms,27.5 lb,Yes,086700022801,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Pumpkin Seeds,Sun Ridge Farms,5.25 lbs,Yes,086700682067,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sunflower Seeds,Sun Ridge Farms,6 lbs,No,086700682142,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Sunflower Seeds,Sun Ridge Farms,6 lbs,Yes,086700682159,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Pumpkin Seeds U.S Grown,Sun Ridge Farms,27.5 lb,No,086700020180,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Pumpkin Seeds,Sun Ridge Farms,27.5 lb,No,086700020203,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sea Salt & Pepper Cashews,Sun Ridge Farms,16 lbs,No,086700021279,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sea Salt & Pepper Cashews,Sun Ridge Farms,8/8.5 oz,No,086700662304,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Jumbo Cashews Freshly Roasted With Sea Salt,Sun Ridge Farms,25 lbs,No,086700021057,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Jumbo Cashews Freshly Roasted Unsalted,Sun Ridge Farms,25 lbs,No,086700021255,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Fancy Cashews Roasted No Salt,Sun Ridge Farms,25 lbs,No,086700910979,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Roasted Pumpkin Seeds No Salt,Sun Ridge Farms,25 lb case,No,086700191804,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Fancy Cashews Freshly Roasted With Sea Salt,Sun Ridge Farms,25 lbs,No,086700010952,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Cocoa Chip & Almond Granola,Sun Ridge Farms,25 lb case,No,086700402016,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Berries & Chocolate Antioxidant Mix Snack Mix,Sun Ridge Farms,16 lb case,No,086700060476,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Kona Cove Granola,Sun Ridge Farms,18 lbs.,Yes,086700001158,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Blueberry Almond Granola,Sun Ridge Farms,25 lbs.,Yes,086700004487,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Fair Trade Chocolate Raisins,Sun Ridge Farms,10 lbs.,Yes,086700015278,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Fair Trade Chocolate Almonds,Sun Ridge Farms,10 lbs.,Yes,086700015285,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Fair Trade Chocolate Espresso Beans,Sun Ridge Farms,6 lbs.,Yes,086700015292,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Fair Trade Dark Chocolate Bananas,Sun Ridge Farms,10 lbs,Yes,086700015315,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Fair Trade Dark Chocolate Goji Berries,Sun Ridge Farms,10 lbs,Yes,086700015339,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Almond Apple Granola,Sun Ridge Farms,25 lbs.,Yes,086700050057,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Crunchy Lite Granola,Sun Ridge Farms,25 lbs.,Yes,086700050088,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Quinoa Coconut Granola With Mango,Sun Ridge Farms,18 lbs ,Yes,086700050101,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Coconut Almond Granola,Sun Ridge Farms,25 lbs.,Yes,086700050156,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Tahitian Vanilla Granola,Sun Ridge Farms,25 LBS.,Yes,086700050163,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Maple Fruit & Nut Granola,Sun Ridge Farms,25 lbs.,Yes,086700057001,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Raspberry Muesli,Sun Ridge Farms,25 lb case,Yes,086700057254,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Incredibly Wild Cherry Granola,Sun Ridge Farms,25 LBS.,Yes,086700057285,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Tahitian Vanilla Granola,Sun Ridge Farms,18 OZ. (510g),Yes,086700070611,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Crunchy Lite Granola,Sun Ridge Farms,18 oz,Yes,086700070635,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Raspberry Muesli,Sun Ridge Farms,12/18 oz,Yes,086700070673,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Chile Spiced Mango,Sun Ridge Farms,10 lbs,No,086700071342,Produce,Fruits and Vegetables,UPC-A,
Apple Blueberry Granola,Sun Ridge Farms,25 lbs.,No,086700402009,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Almond Granola,Sun Ridge Farms,25 lbs.,No,086700402023,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Coconut Almond Cashew Granola,Sun Ridge Farms,25 lbs.,No,086700402054,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Fruit & Nut Granola,Sun Ridge Farms,25 lbs.,No,086700402108,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Golden Honey Nut Granola,Sun Ridge Farms,25 lbs.,No,086700402153,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Super Nut Crunch Granola,Sun Ridge Farms,25 lbs.,No,086700402207,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Cranberry Craze Granola,Sun Ridge Farms,25 lbs.,No,086700402252,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Strawberry Dawn Granola,Sun Ridge Farms,25 lbs.,Yes,086700495551,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Tahitian Vanilla Granola,Sun Ridge Farms,14 OZ (397g),Yes,086700665299,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Golden Honey Nut Granola,Sun Ridge Farms,13.5 lbs.,No,086700670453,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Fruit & Nut Granola,Sun Ridge Farms,13.5 lbs,No,086700670460,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Apple Blueberry Granola,Sun Ridge Farms,13.5 lbs.,No,086700670477,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Super Nut Crunch Granola,Sun Ridge Farms,13.5 lbs,No,086700670484,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Coconut Almond Cashew Granola,Sun Ridge Farms,13.5 lbs,No,086700670521,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Raspberry Almond Granola,Sun Ridge Farms,13.5 lbs,No,086700670538,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Cranberry Craze Granola,Sun Ridge Farms,13.5lbs,No,086700670552,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Raspberry Crunch Granola,Sun Ridge Farms,25 lbs.,Yes,086700901106,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Organic Fair Trade Dark Chocolate Cacao Nibs,Sun Ridge Farms,10 lbs.,Yes,086700015322,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Dark Chocolate Pomegranate,Sun Ridge Farms,10 LBS,Yes,086700005026,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Greek Yogurt Banana Chips,Sun Ridge Farms,10 lb case,Yes,086700024959,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Greek Yogurt Raisins,Sun Ridge Farms,10 lb case,Yes,086700025000,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Greek Yogurt Almonds,Sun Ridge Farms,10 lb case,Yes,086700025017,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Greek Yogurt Pretzels,Sun Ridge Farms,10 lb case,Yes,086700025024,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Cocoa Energy Power Chews,Sun Ridge Farms,10 lb case,No,086700211168,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Peanut Butter Power Chews,Sun Ridge Farms,10 lb case,No,086700902004,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Vanilla Coconut Power Chew,Sun Ridge Farms,10 lb case,No,086700902042,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Almond & Cranberry Power Chews,Sun Ridge Farms,10 lb case,No,086700902103,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Cocono Deluxe Mix With Crunchy Nuts!,Sun Ridge Farms,25 lb case,No,086700060179,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Orzo Rosa Marina,Sun Ridge Farms,10 lbs,No,086700141731,Grocery and Beverages,Pasta,UPC-A,
Organic Soy Nuts Roasted & Salted,Sun Ridge Farms,15 lbs,Yes,086700021477,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Women's Vitality Mix,Sun Ridge Farms,16 lbs,No,086700060483,Grocery and Beverages,Snack Foods and Bars,UPC-A,
"Dark Chocolate Banana Chips, 61% Dark Cacao",Sun Ridge Farms,10 lbs,No,086700211236,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Pistachios 61% Dark Cacao,Sun Ridge Farms,10 lbs,No,086700226063,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Chocolate Blueberries 61% Dark Cacao,Sun Ridge Farms,10 lbs,No,086700226070,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Roasted Tamari Cashews,Sun Ridge Farms,20 lbs,No,086700011027,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Dark Chocolate Ginger,Sun Ridge Farms,10 lbs,No,086700013700,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Dark Chocolate Ginger,Sun Ridge Farms,10 lbs,Yes,086700015254,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Pumpkin Seeds Tamari Roasted,Sun Ridge Farms,25 lbs,No,086700020258,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sunflower Seeds Tamari Roasted,Sun Ridge Farms,25 lbs,No,086700021309,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Five Grain Cereal,Sun Ridge Farms,25 lbs,Yes,086700057209,Grocery and Beverages,Cereal and Breakfast Foods,UPC-A,
Glazed Pecans Fancy Mammoth,Sun Ridge Farms,10 lb.,No,086700067062,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Dark Chocolate Apricots,Sun Ridge Farms,10 lbs,No,086700211243,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Ginger,Sun Ridge Farms,12/8 oz,No,086700674390,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Almond Clusters,Sun Ridge Farms,10 lbs,No,086700911204,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Jolly Beans,Sun Ridge Farms,10 lb,Yes,086700009918,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Sunny Fruit Slices,Sun Ridge Farms,10 lb,Yes,086700009932,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Sunny Worms,Sun Ridge Farms,10 lb,Yes,086700009987,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Sunny Bears,Sun Ridge Farms,10 lb,Yes,086700922019,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Dark Chocolate Raisins,Sun Ridge Farms,10 lbs,Yes,086700005101,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Dark Chocolate Almonds,Sun Ridge Farms,10 lbs,Yes,086700005200,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
All Natural Dry Roasted Almonds,Sun Ridge Farms,25 lbs,No,086700010457,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Cane Sweet Dark Chocolate Chips,Sun Ridge Farms,25 lb case,No,086700014523,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Chips Calcium Fortified,Sun Ridge Farms,25 lbs,No,086700014547,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Pumpkin Seeds Tamari Roasted,Sun Ridge Farms,25 lbs,Yes,086700020272,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Sunflower Seeds Dry Roasted With Sea Salt,Sun Ridge Farms,25 lbs,No,086700021200,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Sunflower Seeds Tamari Roasted,Sun Ridge Farms,25 lbs,Yes,086700021408,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural High Life Deluxe Mix Fancy Nuts,Sun Ridge Farms,25 lbs,No,086700060131,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Deluxe Trail Mix,Sun Ridge Farms,25 lbs,Yes,086700061107,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Supreme Fruit & Nut Mix,Sun Ridge Farms,16 lbs,Yes,086700061190,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Glazed Walnuts,Sun Ridge Farms,10 lbs,No,086700067079,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Banana Chips Sweet 'N Crunchy,Sun Ridge Farms,14 lbs,No,086700070406,Produce,Fruits and Vegetables,UPC-A,
Organic Dark Chocolate Chips,Sun Ridge Farms,25 lbs,Yes,086700092002,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Pumpkin Seeds Roasted & Salted,Sun Ridge Farms,25 lbs,No,086700191651,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Cranberry Jubilee,Sun Ridge Farms,25 lbs,No,086700391051,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Dark Chocolate Stars,Sun Ridge Farms,25 lbs,No,086700508022,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Tamari Almonds,Sun Ridge Farms,25 lbs,Yes,086700910504,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Dark Chocolate Coconut Chews 61 % Cacao,Sun Ridge Farms,10 lbs,No,086700936153,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dry Roast Almonds Freshly Roasted With Sea Salt,Sun Ridge Farms,NET WT. 25 lbs,No,867000104233,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Omega 3 Men's Energy Mix,Sun Ridge Farms,16 lbs,No,086700060452,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Wild Ginger Harvest Snack Mix,Sun Ridge Farms,16 lb case,No,086700060315,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Dark Chocolate Raisins 61% Dark Cacao,Sun Ridge Farms,10 lbs,No,086700226018,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Dark Chocolate Espresso Beans,Sun Ridge Farms,6 lbs,Yes,086700211151,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Organic Thompson Raisins,Sun Ridge Farms,30 lbs,Yes,086700972403,Produce,Fruits and Vegetables,UPC-A,
All Natural Dried Cranberries Juicy & Sweet,Sun Ridge Farms,25 lbs,No,086700205501,Produce,Fruits and Vegetables,UPC-A,
All Natural Walnut Halves & Pieces Fancy Grade,Sun Ridge Farms,25 lbs,No,086700913802,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Tamari Almonds Roasted Just Right,Sun Ridge Farms,25 lbs,No,086700010402,Grocery and Beverages,Snack Foods and Bars,UPC-A,
All Natural Dark Chocolate Almonds 61% Dark Cacao,Sun Ridge Farms,10 lbs,No,086700226025,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Dark Chocolate Tart Cherries,Sun Ridge Farms,10 lbs,No,086700014684,Grocery and Beverages,"Candy, Chocolate, Desserts, and Sweeteners",UPC-A,
Thai Curry Cashews,Sun Ridge Farms,N/A,No,086700021286,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Pine Nuts-Raw,Sun Ridge Farms,27.5 lbs,No,086700013007,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Hit The Trail Mix,Sun Ridge Farms,25 lbs,No,086700060704,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Ginger Chunks-Crystallized,Sun Ridge Farms,44 lbs,No,086700071304,Grocery and Beverages,Snack Foods and Bars,UPC-A,
"Organic Almonds, Dry Roasted",Sun Ridge Farms,N/A,Yes,086700014004,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Cranberry Harvest Mix,Sun Ridge Farms,N/A,Yes,086700061183,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Organic Banana Chips,Sun Ridge Farms,N/A,Yes,086700295908,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Kale Chips Curry With Cashews & Spices,"Sun Seasoned Raw Foods, LLC",2.5 oz (70.8g),No,851553005000,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Kale Chips Super Cheesey Kale With Red Bell Peppers,"Sun Seasoned Raw Foods, LLC",2.5 OZ (70.8g),No,851553005024,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Apple With Cinnamon Kale Chips,"Sun Seasoned Raw Foods, LLC",2.5oz (70.8g),No,851553005017,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Kale Chips Sour Cream With Onions,"Sun Seasoned Raw Foods, LLC",2.5 oz (70.8 g),No,851553005031,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Kale Chips Apple Walnut,"Sun Seasoned Raw Foods, LLC",2.5 oz (70.8g),No,851553005048,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Kale Chips Banana Walnut,"Sun Seasoned Raw Foods, LLC",2.5 oz(70.8g),No,851553005055,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Chocolate Coconut & Almond Kale Chips,"Sun Seasoned Raw Foods, LLC",2.5 oz(70.8g),No,851553005062,Grocery and Beverages,Snack Foods and Bars,UPC-A,
Hanover Tomatoes Sliced Dried Tomatoes,"Sun Seasoned Raw Foods, LLC",2 oz(56g),No,851553005079,Produce,Fruits and Vegetables,UPC-A,
California Pitted Dates,SunDate,32 OZ (907.2 g) ,No,631803000012,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,12 oz (340 g),No,631803000029,Produce,Fruits and Vegetables,UPC-A,
California Whole Dates,SunDate,340 g (12 oz),No,631803000043,Produce,Fruits and Vegetables,UPC-A,
California Whole Dates,SunDate,681 g (24 oz) 1.5 lb,No,631803000067,Produce,Fruits and Vegetables,UPC-A,
California Pitted Dates,SunDate,16 OZ (454 g),No,631803000098,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,907 g (32 oz),No,631803000180,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,227 g (8 oz),No,631803000197,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,453.6 g (16 oz ),No,631803000203,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,5 kg (11 lb),No,631803000227,Produce,Fruits and Vegetables,UPC-A,
Organic Dates,SunDate,6.8 kg (15 lb),Yes,631803000333,Produce,Fruits and Vegetables,UPC-A,
California Medjool Dates,SunDate,2 kg  (4.4lb),No,631803000456,Produce,Fruits and Vegetables,UPC-A,
Expeller Pressed Canola Oil,Sunera,35 pounds,No,070099266359,Grocery and Beverages,"Condiments, Oils, Dressings, and Spreads",UPC-A,
